Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
control_train,7,4,weka.classifiers.meta.ThresholdSelector,'-manual 0.75 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,241.0,27.0,22.0,5.0,0.0,81.48148148148148,18.51851851851852,0.0,0.6280991735537189,0.23180120043113675,0.35736588716744033,46.39559719428579,71.51254808772676,26.978558328936565,14.505834833179685,12.47272349575688,0.9992058640346876,0.5372531419696179,0.4619527220650696,14.767208526310043,0.5469336491225941,54.736833400289896,0.7692307692307693,10.0,0.14285714285714285,2.0,0.8571428571428571,12.0,0.23076923076923078,3.0,0.8333333333333334,0.7692307692307693,0.8,0.6298438669252061,0.9120879120879121,0.9003680959563314,0.8148148148148148,0.18844118844118843,0.8115588115588116,0.18518518518518517,0.8160493827160494,0.8148148148148148,0.8143039591315455,0.6298438669252062,0.9120879120879122,0.9193526456598353,0.8137931034482759,0.8148148148148148,0.0,0.0,0.0,0.0,0.0,0.0,8417.0,23909.0,4007.0,100.0,79.62962962962963,?
control_train,7,5,weka.classifiers.meta.ThresholdSelector,'-manual 0.75 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,241.0,27.0,24.0,3.0,0.0,88.88888888888889,11.11111111111111,0.0,0.7768595041322313,0.1680043859425295,0.2565527814712312,33.626503238832704,51.33882046611036,26.978558328936565,8.60033402229456,18.378224306642004,0.9992058640346876,0.3185308897146133,0.6806749743200742,18.638571632226075,0.690317467860225,69.08661094849825,0.8461538461538461,11.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.15384615384615385,2.0,0.9166666666666666,0.8461538461538461,0.8799999999999999,0.7790174143548602,0.989010989010989,0.9885883347421809,0.8888888888888888,0.11416361416361417,0.8858363858363858,0.1111111111111111,0.8907407407407406,0.8888888888888888,0.8885823754789272,0.7790174143548602,0.989010989010989,0.9898758648758649,0.8882758620689655,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,8417.0,23909.0,4007.0,100.0,79.62962962962963,?
control_train,7,6,weka.classifiers.meta.ThresholdSelector,'-manual 0.75 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,241.0,27.0,24.0,3.0,0.0,88.88888888888889,11.11111111111111,0.0,0.7768595041322313,0.20612285838407415,0.3193594227950068,41.25601201518946,63.907068077810024,26.978558328936565,13.082302416508007,13.896255912428558,0.9992058640346876,0.4845297191299262,0.5146761449047614,16.5322742751813,0.6123064546363445,61.27930956729134,0.8461538461538461,11.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.15384615384615385,2.0,0.9166666666666666,0.8461538461538461,0.8799999999999999,0.7790174143548602,0.9340659340659341,0.9199453324453325,0.8888888888888888,0.11416361416361417,0.8858363858363858,0.1111111111111111,0.8907407407407406,0.8888888888888888,0.8885823754789272,0.7790174143548602,0.9340659340659341,0.9377578697023141,0.8882758620689655,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,8417.0,23909.0,4007.0,100.0,77.77777777777777,?
control_train,7,7,weka.classifiers.meta.ThresholdSelector,'-manual 0.75 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,241.0,27.0,22.0,5.0,0.0,81.48148148148148,18.51851851851852,0.0,0.6239554317548746,0.1880535091007922,0.30473097817403605,37.63938600397491,60.979767552016774,26.978558328936565,10.804894225324198,16.173664103612367,0.9992058640346876,0.40018126760459993,0.5990245964300877,17.196146197686144,0.6368943036180054,63.74004862684588,0.6153846153846154,8.0,0.0,0.0,1.0,14.0,0.38461538461538464,5.0,1.0,0.6153846153846154,0.761904761904762,0.6733804983414345,0.9835164835164835,0.9855769230769231,0.8148148148148148,0.19943019943019943,0.8005698005698006,0.18518518518518517,0.8635477582846005,0.8148148148148148,0.8067981401314733,0.6733804983414345,0.9835164835164834,0.985091914258581,0.8051948051948052,0.8148148148148148,0.0,0.0,0.0,0.0,0.0,0.0,8417.0,23909.0,4007.0,100.0,77.77777777777777,?
control_train,7,8,weka.classifiers.meta.ThresholdSelector,'-manual 0.75 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,241.0,27.0,18.0,9.0,0.0,66.66666666666667,33.333333333333336,0.0,0.3193277310924369,0.2604841202419547,0.39392128774067736,52.13655622048398,78.82765547550852,26.978558328936565,16.256508812149548,10.722049516787017,0.9992058640346876,0.6020929189685018,0.39711294506618583,12.761144003402709,0.4726349630889892,47.30105978166894,0.38461538461538464,5.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.6153846153846154,8.0,0.8333333333333334,0.38461538461538464,0.5263157894736842,0.37640370458140543,0.945054945054945,0.9101362312900775,0.6666666666666666,0.35347985347985356,0.6465201465201466,0.3333333333333333,0.7222222222222222,0.6666666666666666,0.6385964912280703,0.37640370458140543,0.945054945054945,0.9413001607446053,0.6345864661654136,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,8417.0,23909.0,4007.0,100.0,77.77777777777777,?
control_train,7,9,weka.classifiers.meta.ThresholdSelector,'-manual 0.75 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,242.0,26.0,21.0,5.0,0.0,80.76923076923077,19.23076923076923,0.0,0.6153846153846154,0.23096293242920604,0.3612253490161884,46.19258648584121,72.22323726817142,26.01134415302466,14.009904033864387,12.001440119160272,1.0004363135778715,0.538842462840938,0.46159385073693354,14.253936966621465,0.5482283448700563,54.798924971987596,0.7692307692307693,10.0,0.15384615384615385,2.0,0.8461538461538461,11.0,0.23076923076923078,3.0,0.8333333333333334,0.7692307692307693,0.8,0.6172133998483676,0.9112426035502958,0.9146787852670206,0.8076923076923077,0.19230769230769232,0.8076923076923077,0.19230769230769232,0.8095238095238095,0.8076923076923077,0.8074074074074075,0.6172133998483675,0.9112426035502958,0.9221431647128243,0.8074074074074074,0.8076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,8417.0,24002.0,3914.0,100.0,78.84615384615384,?
control_train,7,10,weka.classifiers.meta.ThresholdSelector,'-manual 0.75 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,242.0,26.0,22.0,4.0,0.0,84.61538461538461,15.384615384615385,0.0,0.6923076923076923,0.18244260890772784,0.3225839366398156,36.48852178154557,64.49729028788083,26.01134415302466,13.512150599314245,12.499193553710414,1.0004363135778715,0.5196980999736248,0.48073821360424673,16.996384714124936,0.6537071043894206,65.34220074954702,0.6923076923076923,9.0,0.0,0.0,1.0,13.0,0.3076923076923077,4.0,1.0,0.6923076923076923,0.8181818181818181,0.727606875108999,0.9349112426035503,0.9562040523578985,0.8461538461538461,0.15384615384615385,0.8461538461538461,0.15384615384615385,0.8823529411764706,0.8461538461538461,0.8424242424242423,0.727606875108999,0.9349112426035503,0.93639816380201,0.8424242424242423,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,8417.0,24002.0,3914.0,96.15384615384616,76.92307692307692,?
control_train,8,1,weka.classifiers.meta.ThresholdSelector,'-manual 0.75 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,241.0,27.0,22.0,5.0,0.0,81.48148148148148,18.51851851851852,0.0,0.6260387811634348,0.20822444150548075,0.3306873148106033,41.676649198214136,66.17389446383935,26.978558328936565,13.489687145196068,13.488871183740496,0.9992058640346876,0.49961804241466923,0.49958782162001836,16.202421483342142,0.6000896845682275,60.05666161176526,0.6923076923076923,9.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.3076923076923077,4.0,0.9,0.6923076923076923,0.7826086956521738,0.6424188694912957,0.9340659340659341,0.9003024753024753,0.8148148148148148,0.19393569393569396,0.806064306064306,0.18518518518518517,0.8298474945533769,0.8148148148148148,0.8116980936055269,0.6424188694912957,0.9340659340659341,0.9316271177382289,0.8106591865357644,0.8148148148148148,0.0,0.0,0.0,0.0,0.0,0.0,8417.0,23909.0,4007.0,100.0,79.62962962962963,?
control_train,8,2,weka.classifiers.meta.ThresholdSelector,'-manual 0.75 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,241.0,27.0,23.0,4.0,0.0,85.18518518518519,14.814814814814815,0.0,0.7016574585635359,0.19218092988997934,0.33145407665696225,38.46549972569111,66.32733130652234,26.978558328936565,13.54803664273341,13.430521686203155,0.9992058640346876,0.5017791349160522,0.4974267291186354,17.043451180912996,0.6312389326264073,63.17406205739538,0.7692307692307693,10.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.23076923076923078,3.0,0.9090909090909091,0.7692307692307693,0.8333333333333333,0.7095968730749328,0.9340659340659341,0.9438403701561596,0.8518518518518519,0.15404965404965407,0.845950345950346,0.14814814814814814,0.8590067340067341,0.8518518518518519,0.8506172839506172,0.7095968730749328,0.9340659340659341,0.9419152518352726,0.8499999999999999,0.8518518518518519,0.0,0.0,0.0,0.0,0.0,0.0,8417.0,23909.0,4007.0,96.29629629629629,74.07407407407408,?
control_train,8,3,weka.classifiers.meta.ThresholdSelector,'-manual 0.75 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,241.0,27.0,25.0,2.0,0.0,92.5925925925926,7.407407407407407,0.0,0.850828729281768,0.17323083763770425,0.27454932854487035,34.672590779163436,54.94011254302778,26.978558328936565,9.6291273687734,17.349430960163165,0.9992058640346876,0.3566343469916074,0.6425715170430801,18.34467443216237,0.6794323863763841,67.99723768962964,0.8461538461538461,11.0,0.0,0.0,1.0,14.0,0.15384615384615385,2.0,1.0,0.8461538461538461,0.9166666666666666,0.8604560508152728,0.978021978021978,0.9796597633136095,0.9259259259259259,0.07977207977207978,0.9202279202279202,0.07407407407407407,0.9351851851851852,0.9259259259259259,0.9253086419753087,0.8604560508152728,0.978021978021978,0.9800824175824177,0.925,0.9259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,8417.0,23909.0,4007.0,100.0,79.62962962962963,?
control_train,8,4,weka.classifiers.meta.ThresholdSelector,'-manual 0.75 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,241.0,27.0,23.0,4.0,0.0,85.18518518518519,14.814814814814815,0.0,0.7,0.19276928883856603,0.30674526951070835,38.583261258994256,61.382847731880126,26.978558328936565,10.951840106766506,16.02671822217006,0.9992058640346876,0.40562370765801875,0.5935821563766689,17.046164596838043,0.6313394295125201,63.18411973316873,0.6923076923076923,9.0,0.0,0.0,1.0,14.0,0.3076923076923077,4.0,1.0,0.6923076923076923,0.8181818181818181,0.7337993857053428,0.967032967032967,0.9669202592279516,0.8518518518518519,0.15954415954415957,0.8404558404558405,0.14814814814814814,0.8847736625514403,0.8518518518518519,0.8476430976430976,0.7337993857053428,0.967032967032967,0.970592325249188,0.8465909090909092,0.8518518518518519,0.0,0.0,0.0,0.0,0.0,0.0,8417.0,23909.0,4007.0,100.0,74.07407407407408,?
control_train,8,5,weka.classifiers.meta.ThresholdSelector,'-manual 0.75 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,241.0,27.0,20.0,7.0,0.0,74.07407407407408,25.925925925925927,0.0,0.4764542936288088,0.25197781449762546,0.37921657367366146,50.43399758752046,75.88509265797515,26.978558328936565,15.251267970213172,11.727290358723392,0.9992058640346876,0.5648617766745619,0.43434408736012564,13.323932361710131,0.4934789763596345,49.3871177223699,0.6153846153846154,8.0,0.14285714285714285,2.0,0.8571428571428571,12.0,0.38461538461538464,5.0,0.8,0.6153846153846154,0.6956521739130435,0.48892055554204805,0.9010989010989011,0.889492665454204,0.7407407407407407,0.26821326821326824,0.7317867317867318,0.25925925925925924,0.7511982570806099,0.7407407407407407,0.7363773310477377,0.48892055554204805,0.901098901098901,0.9122248636137525,0.7349228611500701,0.7407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,8417.0,23909.0,4007.0,100.0,77.77777777777777,?
control_train,8,6,weka.classifiers.meta.ThresholdSelector,'-manual 0.75 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,241.0,27.0,22.0,5.0,0.0,81.48148148148148,18.51851851851852,0.0,0.6260387811634348,0.2416044635824191,0.37736516950636534,48.35774513618828,75.51460785710901,26.978558328936565,18.368473239286793,8.610085089649772,0.9992058640346876,0.6803138236772887,0.31889204035739893,14.383297791334252,0.5327147330123797,53.313811716569994,0.6923076923076923,9.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.3076923076923077,4.0,0.9,0.6923076923076923,0.7826086956521738,0.6424188694912957,0.8791208791208791,0.8890387390387391,0.8148148148148148,0.19393569393569396,0.806064306064306,0.18518518518518517,0.8298474945533769,0.8148148148148148,0.8116980936055269,0.6424188694912957,0.8791208791208791,0.8809811073699964,0.8106591865357644,0.8148148148148148,0.0,0.0,0.0,0.0,0.0,0.0,8417.0,23909.0,4007.0,96.29629629629629,79.62962962962963,?
control_train,8,7,weka.classifiers.meta.ThresholdSelector,'-manual 0.75 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,241.0,27.0,24.0,3.0,0.0,88.88888888888889,11.11111111111111,0.0,0.7768595041322313,0.1959802033906284,0.32251228196745085,39.22593393672706,64.53798725974528,26.978558328936565,13.470932554867662,13.507625774068902,0.9992058640346876,0.49892342795806155,0.500282436076626,17.13473009982665,0.634619633326913,63.51240081442137,0.8461538461538461,11.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.15384615384615385,2.0,0.9166666666666666,0.8461538461538461,0.8799999999999999,0.7790174143548602,0.9230769230769231,0.9144725157883054,0.8888888888888888,0.11416361416361417,0.8858363858363858,0.1111111111111111,0.8907407407407406,0.8888888888888888,0.8885823754789272,0.7790174143548602,0.9230769230769231,0.9274076854486212,0.8882758620689655,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,8417.0,23909.0,4007.0,100.0,79.62962962962963,?
control_train,8,8,weka.classifiers.meta.ThresholdSelector,'-manual 0.75 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,241.0,27.0,22.0,5.0,0.0,81.48148148148148,18.51851851851852,0.0,0.6301369863013697,0.1873924814083259,0.3286521886659147,37.438552695494096,65.63325300606165,27.057739205683177,12.059594360884132,14.998144844799045,1.002138489099377,0.4466516429957086,0.5554868461036683,17.145088212396807,0.6350032671258077,63.36482173202287,0.7857142857142857,11.0,0.15384615384615385,2.0,0.8461538461538461,11.0,0.21428571428571427,3.0,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.6318681318681318,0.9505494505494505,0.9552211793808434,0.8148148148148148,0.18294668294668295,0.8170533170533171,0.18518518518518517,0.8170533170533171,0.8148148148148148,0.8148148148148148,0.631868131868132,0.9505494505494504,0.9559994592674331,0.8148148148148148,0.8148148148148148,0.0,0.0,0.0,0.0,0.0,0.0,8417.0,23909.0,4007.0,100.0,75.92592592592592,?
control_train,8,9,weka.classifiers.meta.ThresholdSelector,'-manual 0.75 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,242.0,26.0,21.0,5.0,0.0,80.76923076923077,19.23076923076923,0.0,0.6153846153846154,0.2164318180832029,0.3125971114537426,43.28636361664057,62.5005288564532,26.011344153024663,11.250939369781813,14.76040478324285,1.0004363135778715,0.4327284372993005,0.5677078762785711,15.301060712214973,0.5885023350851912,58.824567550984206,0.6923076923076923,9.0,0.07692307692307693,1.0,0.9230769230769231,12.0,0.3076923076923077,4.0,0.9,0.6923076923076923,0.7826086956521738,0.6324555320336759,0.9585798816568047,0.9541838503376966,0.8076923076923077,0.19230769230769232,0.8076923076923077,0.19230769230769232,0.8250000000000001,0.8076923076923077,0.8050974512743628,0.6324555320336759,0.9585798816568047,0.9619875962993374,0.8050974512743627,0.8076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,8417.0,24002.0,3914.0,100.0,82.6923076923077,?
control_train,8,10,weka.classifiers.meta.ThresholdSelector,'-manual 0.75 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,242.0,26.0,20.0,6.0,0.0,76.92307692307692,23.076923076923077,0.0,0.5384615384615385,0.22316825348636776,0.37134712669245096,44.633650697273545,74.24698104108037,26.011344153024663,15.232091213711543,10.77925293931312,1.0004363135778715,0.5858496620658286,0.41458665151204305,14.493367401928005,0.5574372077664618,55.719409641668534,0.6153846153846154,8.0,0.07692307692307693,1.0,0.9230769230769231,12.0,0.38461538461538464,5.0,0.8888888888888888,0.6153846153846154,0.7272727272727274,0.5659164584181103,0.9230769230769231,0.9044355217432143,0.7692307692307693,0.23076923076923078,0.7692307692307693,0.23076923076923078,0.7973856209150327,0.7692307692307693,0.7636363636363638,0.5659164584181103,0.9230769230769231,0.9268681105219567,0.7636363636363638,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,8417.0,24002.0,3914.0,100.0,76.92307692307692,?
control_train,9,1,weka.classifiers.meta.ThresholdSelector,'-manual 0.75 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,241.0,27.0,19.0,8.0,0.0,70.37037037037037,29.62962962962963,0.0,0.40983606557377056,0.2552209802958218,0.41919104969926174,50.98979451038022,83.71425224481288,27.05773920568317,21.45453538072524,5.60320382495793,1.0021384890993768,0.7946124215083422,0.20752606759103445,13.13564838225132,0.4865054956389378,48.546732904766586,0.6428571428571429,9.0,0.23076923076923078,3.0,0.7692307692307693,10.0,0.35714285714285715,5.0,0.75,0.6428571428571429,0.6923076923076924,0.4143709650823724,0.8681318681318682,0.86205373174911,0.7037037037037037,0.29161579161579165,0.7083842083842085,0.2962962962962963,0.7098765432098765,0.7037037037037037,0.7028897028897029,0.41437096508237237,0.868131868131868,0.8843758789020228,0.7032967032967032,0.7037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,8417.0,23909.0,4007.0,92.5925925925926,72.22222222222223,?
control_train,9,2,weka.classifiers.meta.ThresholdSelector,'-manual 0.75 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,241.0,27.0,21.0,6.0,0.0,77.77777777777777,22.22222222222222,0.0,0.547486033519553,0.2706286243794724,0.3811477739352941,54.16700440981447,76.27154546876712,26.978558328936565,18.464942989797766,8.513615339138799,0.9992058640346876,0.6838867773999172,0.3153190866347703,12.882025515679658,0.4771120561362836,47.7491249110324,0.5384615384615384,7.0,0.0,0.0,1.0,14.0,0.46153846153846156,6.0,1.0,0.5384615384615384,0.7000000000000001,0.6139406135149205,0.8901098901098901,0.9183882783882783,0.7777777777777778,0.23931623931623933,0.7606837606837608,0.2222222222222222,0.8444444444444443,0.7777777777777778,0.7640522875816994,0.6139406135149206,0.89010989010989,0.8893205160852219,0.7617647058823529,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,8417.0,23909.0,4007.0,96.29629629629629,81.48148148148148,?
control_train,9,3,weka.classifiers.meta.ThresholdSelector,'-manual 0.75 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,241.0,27.0,25.0,2.0,0.0,92.5925925925926,7.407407407407407,0.0,0.850828729281768,0.16963265849674067,0.25402347175298673,33.95240611339584,50.8326798708555,26.978558328936565,8.530071738004652,18.448486590931914,0.9992058640346876,0.3159285828890612,0.6832772811456265,18.5996125698186,0.6888745396229111,68.94220344557513,0.8461538461538461,11.0,0.0,0.0,1.0,14.0,0.15384615384615385,2.0,1.0,0.8461538461538461,0.9166666666666666,0.8604560508152728,0.9945054945054945,0.9945054945054945,0.9259259259259259,0.07977207977207978,0.9202279202279202,0.07407407407407407,0.9351851851851852,0.9259259259259259,0.9253086419753087,0.8604560508152728,0.9945054945054944,0.9948853615520282,0.925,0.9259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,8417.0,23909.0,4007.0,100.0,77.77777777777777,?
control_train,9,4,weka.classifiers.meta.ThresholdSelector,'-manual 0.75 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,241.0,27.0,24.0,3.0,0.0,88.88888888888889,11.11111111111111,0.0,0.7756232686980609,0.18975197552005607,0.29624326763507575,37.97933835836144,59.28129036136173,26.978558328936565,10.369422819564608,16.609135509371956,0.9992058640346876,0.38405269702091144,0.6151531670137762,17.248714785533412,0.6388412883530893,63.93490184029903,0.7692307692307693,10.0,0.0,0.0,1.0,14.0,0.23076923076923078,3.0,1.0,0.7692307692307693,0.8695652173913044,0.7959171834405434,0.9615384615384616,0.9637820512820513,0.8888888888888888,0.11965811965811966,0.8803418803418803,0.1111111111111111,0.9084967320261439,0.8888888888888888,0.8870188561633162,0.7959171834405433,0.9615384615384615,0.9657965037867,0.8863955119214586,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,8417.0,23909.0,4007.0,100.0,75.92592592592592,?
control_train,9,5,weka.classifiers.meta.ThresholdSelector,'-manual 0.75 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,241.0,27.0,24.0,3.0,0.0,88.88888888888889,11.11111111111111,0.0,0.7768595041322313,0.17470445662533488,0.3050280250514232,34.967539350787746,61.03920965286146,26.978558328936565,11.90457255537474,15.073985773561825,0.9992058640346876,0.4409100946435089,0.5582957693911786,18.218057730540927,0.6747428789089233,67.52791423624987,0.8461538461538461,11.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.15384615384615385,2.0,0.9166666666666666,0.8461538461538461,0.8799999999999999,0.7790174143548602,0.945054945054945,0.9486957711654068,0.8888888888888888,0.11416361416361417,0.8858363858363858,0.1111111111111111,0.8907407407407406,0.8888888888888888,0.8885823754789272,0.7790174143548602,0.945054945054945,0.9498997428821991,0.8882758620689655,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,8417.0,23909.0,4007.0,100.0,79.62962962962963,?
control_train,9,6,weka.classifiers.meta.ThresholdSelector,'-manual 0.75 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,241.0,27.0,22.0,5.0,0.0,81.48148148148148,18.51851851851852,0.0,0.6260387811634348,0.22274656576094912,0.33867547140732274,44.58328913842548,67.7724058306714,26.978558328936565,13.262945118407206,13.715613210529359,0.9992058640346876,0.49122018957063723,0.5079856744640503,15.426255963983063,0.5713428134808543,57.17968979623802,0.6923076923076923,9.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.3076923076923077,4.0,0.9,0.6923076923076923,0.7826086956521738,0.6424188694912957,0.9395604395604396,0.9358447987407266,0.8148148148148148,0.19393569393569396,0.806064306064306,0.18518518518518517,0.8298474945533769,0.8148148148148148,0.8116980936055269,0.6424188694912957,0.9395604395604396,0.9451194804952976,0.8106591865357644,0.8148148148148148,0.0,0.0,0.0,0.0,0.0,0.0,8417.0,23909.0,4007.0,100.0,83.33333333333333,?
control_train,9,7,weka.classifiers.meta.ThresholdSelector,'-manual 0.75 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,241.0,27.0,23.0,4.0,0.0,85.18518518518519,14.814814814814815,0.0,0.7016574585635359,0.22124244830403456,0.3723703988780489,44.28223622095091,74.5151034623952,26.978558328936565,16.510093203032735,10.46846512590383,0.9992058640346876,0.6114849334456568,0.38772093058903073,15.397099310131615,0.5702629374122821,57.071616364381676,0.7692307692307693,10.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.23076923076923078,3.0,0.9090909090909091,0.7692307692307693,0.8333333333333333,0.7095968730749328,0.9340659340659341,0.91026302757072,0.8518518518518519,0.15404965404965407,0.845950345950346,0.14814814814814814,0.8590067340067341,0.8518518518518519,0.8506172839506172,0.7095968730749328,0.9340659340659341,0.9353561115034544,0.8499999999999999,0.8518518518518519,0.0,0.0,0.0,0.0,0.0,0.0,8417.0,23909.0,4007.0,96.29629629629629,75.92592592592592,?
